Date,Open,High,Low,Close,Adj Close,Volume
2006-02-22,72.333336,73.644447,71.800003,73.055557,32.649109,1333471
2006-02-23,73.111115,74.444443,72.900002,73.477776,32.837795,1872963
2006-02-24,73.555557,74.766663,73.277779,73.588890,32.887455,1765179
2006-02-27,73.777779,75.000000,73.777779,74.788887,33.423737,1526872
2006-02-28,75.000000,76.622223,70.222221,71.933334,32.147572,5132538
2006-03-01,70.222221,72.222221,64.944443,71.844444,32.107849,2599776
2006-03-02,71.777779,72.666664,71.111115,71.277779,31.854597,1469497
2006-03-03,71.111115,74.000000,70.022224,72.366669,32.341232,2116944
2006-03-06,72.177780,73.444443,72.177780,73.188889,32.708694,1080373
2006-03-07,72.888885,74.177780,72.222221,72.533333,32.415718,620113
2006-03-08,72.222221,73.311111,71.111115,71.566666,31.983706,1034811
2006-03-09,71.355553,72.822220,70.888885,71.666664,32.028389,443925
2006-03-10,71.333336,73.288887,70.888885,71.611115,32.003574,907177
2006-03-13,71.611115,72.644447,71.411110,71.577774,31.988670,622269
2006-03-14,71.555557,72.266663,70.888885,71.033333,31.745354,1038087
2006-03-16,70.888885,71.666664,70.677780,71.333336,31.879429,639607
2006-03-17,71.111115,71.388885,70.277779,71.099998,31.775154,805644
2006-03-20,71.111115,72.000000,70.444443,70.833336,31.655972,554035
2006-03-21,70.911110,71.755554,69.844444,70.411110,31.467270,986607
2006-03-22,70.355553,72.655556,70.144447,72.277779,32.301506,1622808
2006-03-23,72.655556,73.311111,71.822220,72.733330,32.505100,1139229
2006-03-24,72.444443,74.111115,71.000000,73.400002,32.803040,1849063
2006-03-27,73.333336,73.777779,72.000000,72.166664,32.251850,595107
2006-03-28,72.000000,72.666664,71.166664,71.722221,32.053230,399532
2006-03-29,71.333336,71.766663,70.222221,70.833336,31.655972,1306408
2006-03-30,70.666664,71.622223,70.011108,70.844444,31.660936,574411
2006-03-31,70.666664,72.000000,70.444443,71.077774,31.765215,372136
2006-04-03,71.077774,73.222221,71.077774,72.400002,32.356136,527602
2006-04-04,72.444443,79.977776,72.111115,78.000000,34.858818,9679041
2006-04-05,78.000000,78.722221,75.888885,76.644447,34.253002,2181123
2006-04-07,77.711113,77.711113,72.222221,72.477776,32.390888,1614591
2006-04-10,72.444443,73.555557,71.466667,71.977776,32.167435,971406
2006-04-12,72.222221,73.066666,71.000000,71.466667,31.939026,776830
2006-04-13,71.111115,72.333336,70.511108,70.822220,31.651007,547668
2006-04-17,70.444443,74.000000,70.444443,73.488892,32.842766,1037479
2006-04-18,73.333336,73.333336,71.222221,71.466667,31.939026,786541
2006-04-19,71.222221,72.866669,70.888885,71.400002,31.909225,963297
2006-04-20,71.111115,72.111115,70.455559,70.699997,31.596394,544419
2006-04-21,71.111115,73.333336,71.111115,71.488892,31.948948,800707
2006-04-24,71.777779,73.066666,69.555557,70.000000,31.283550,1432246
2006-04-25,71.577774,71.577774,70.022224,70.677780,31.586456,1212268
2006-04-26,70.022224,72.111115,69.344444,71.699997,32.043301,930478
2006-04-27,72.111115,75.266663,70.222221,70.488892,31.502043,2603331
2006-04-28,70.444443,72.177780,68.888885,71.622223,32.008537,1161675
2006-05-02,71.333336,73.522224,70.888885,72.855553,32.559723,1429146
2006-05-03,73.333336,75.333336,73.333336,73.777779,32.971867,2714062
2006-05-04,73.777779,76.888885,73.777779,76.477776,34.178520,3332691
2006-05-05,76.000000,79.866669,76.000000,78.711113,35.176613,4083601
2006-05-08,79.111115,79.933334,77.088890,77.666664,34.709843,1267132
2006-05-09,78.222221,79.322220,76.666664,78.977776,35.295792,2477893
2006-05-10,78.888885,80.000000,77.000000,79.433334,35.499382,2145411
2006-05-11,79.333336,79.333336,77.333336,78.033333,34.873718,1241932
2006-05-12,77.333336,77.555557,75.333336,77.055557,34.436733,877135
2006-05-15,76.888885,76.888885,72.444443,73.377777,32.793106,539649
2006-05-16,73.333336,73.544441,70.888885,71.933334,32.147572,424521
2006-05-17,72.000000,74.444443,72.000000,72.455559,32.380959,387702
2006-05-18,72.444443,74.433334,70.444443,71.133331,31.790060,377946
2006-05-19,71.111115,72.666664,68.888885,69.622223,31.114721,436513
2006-05-22,70.000000,73.333336,64.444443,67.033333,29.957722,1103319
2006-05-23,66.888885,72.333336,64.500000,71.122223,31.785082,707697
2006-05-24,71.333336,73.311111,66.911110,69.244446,30.945894,1380168
2006-05-25,69.333336,70.000000,66.666664,68.966667,30.821749,1594710
2006-05-26,70.222221,74.444443,70.222221,71.744446,32.063156,847561
2006-05-29,72.666664,74.000000,69.666664,69.966667,31.268652,587970
2006-05-30,70.000000,70.888885,68.666664,69.244446,30.945894,776677
2006-05-31,69.111115,69.333336,66.744446,68.166664,30.464224,901836
2006-06-01,68.222221,70.355553,63.333332,65.355553,29.207911,1804266
2006-06-02,64.666664,67.322220,64.000000,66.788887,29.848478,721080
2006-06-05,66.888885,67.511108,63.333332,64.144447,28.666656,1227145
2006-06-06,65.555557,66.666664,60.688889,62.288887,27.837397,2461513
2006-06-07,61.777779,62.188889,56.566666,58.922222,26.332802,1277622
2006-06-08,58.222221,59.777779,50.666664,51.722221,23.115068,1829992
2006-06-09,51.333332,53.111111,50.599998,51.744446,23.125002,1545777
2006-06-12,51.777779,52.444443,48.888889,49.544445,22.141800,957838
2006-06-13,49.555553,49.555553,46.900002,47.455555,21.208258,1031256
2006-06-14,47.777779,52.799999,47.777779,51.711109,23.110104,3828091
2006-06-15,52.222221,56.000000,51.833332,55.322224,24.723938,2867625
2006-06-16,55.133331,57.755554,54.700001,56.099998,25.071527,1757461
2006-06-19,61.211109,61.211109,54.444443,57.111111,25.523409,1108075
2006-06-20,57.111111,58.888889,54.666664,56.211109,25.121181,652036
2006-06-21,55.333332,57.777779,54.666664,56.855556,25.409201,682069
2006-06-22,56.888889,61.066666,56.444443,57.433334,25.667404,1583505
2006-06-23,57.333332,58.222221,55.555553,56.866665,25.414156,903694
2006-06-26,57.777779,57.777779,54.511112,55.400002,24.758694,423526
2006-06-27,55.111111,57.755554,52.733334,56.677776,25.329742,751999
2006-06-28,56.677776,56.677776,54.000000,54.466667,24.341583,675036
2006-06-29,55.555553,56.222221,50.622223,51.277779,22.916443,4325319
2006-06-30,52.222221,53.311111,51.577778,52.322224,23.383215,1691037
2006-07-03,53.311111,53.666664,51.822224,52.266666,23.358385,1012311
2006-07-04,52.244446,53.111111,51.577778,51.966667,23.224314,445401
2006-07-05,51.577778,52.755554,51.111111,52.455555,23.442804,476608
2006-07-06,51.588886,52.744446,51.588886,52.122223,23.293833,527665
2006-07-07,51.777779,52.666664,49.333332,49.755554,22.236149,668209
2006-07-10,50.000000,51.344444,48.455555,50.511112,22.573822,676822
2006-07-11,50.444443,51.333332,50.000000,51.111111,22.841961,2034499
2006-07-12,51.111111,51.111111,47.477776,50.000000,22.345392,1054647
2006-07-13,50.000000,51.066666,48.911110,49.088886,21.938210,600574
2006-07-14,49.111111,49.111111,46.666664,47.722221,21.327436,1143468
2006-07-17,47.333332,47.555553,46.711109,46.911110,20.964945,610083
2006-07-18,47.555553,47.555553,46.533333,46.866665,20.945086,448123
2006-07-19,46.888889,47.555553,45.788887,46.033333,20.572659,689305
2006-07-20,46.666664,48.888889,46.666664,48.722221,21.774343,1249555
2006-07-21,48.888889,48.888889,47.455555,47.855556,21.387024,314581
2006-07-24,48.444443,48.888889,44.044445,47.544445,21.247990,933718
2006-07-25,47.777779,48.866665,47.577778,47.799999,21.362196,716553
2006-07-26,47.777779,49.555553,47.577778,49.099998,21.943176,1072390
2006-07-27,48.888889,51.111111,47.811111,49.299999,22.032562,2449170
2006-07-28,49.333332,49.666664,48.011112,48.388889,21.625378,515781
2006-07-31,48.888889,50.888889,48.666664,49.988888,22.340427,879300
2006-08-01,50.000000,50.333332,49.111111,49.966667,22.330502,460507
2006-08-02,50.000000,51.988888,48.022221,49.844444,22.275875,249979
2006-08-03,49.333332,50.444443,48.466667,49.811111,22.260983,613264
2006-08-04,49.111111,50.211109,48.466667,48.688889,21.759451,710010
2006-08-07,49.333332,49.666664,47.222221,47.488888,21.223158,1670400
2006-08-08,47.555553,49.088886,47.011112,47.944443,21.426746,1980135
2006-08-09,48.000000,49.777779,47.888889,49.311111,22.037521,834205
2006-08-10,49.333332,49.877777,48.444443,49.466667,22.107038,515232
2006-08-11,49.466667,50.333332,49.133331,49.388889,22.072287,742234
2006-08-14,48.888889,53.200001,48.888889,52.444443,23.437834,3089551
2006-08-16,53.333332,59.555553,52.888889,57.955555,25.900797,12322066
2006-08-17,58.844444,60.877777,55.577778,56.533333,25.265192,4895946
2006-08-18,56.444443,65.044441,55.855556,60.833332,27.511318,14259852
2006-08-21,61.533333,64.444443,58.888889,63.866665,28.883120,12030282
2006-08-22,63.777779,64.000000,58.444443,58.888889,26.631964,9196357
2006-08-23,59.111111,61.155556,56.755554,57.422222,25.968678,12657208
2006-08-24,57.333332,59.000000,56.277779,57.433334,25.973707,7250611
2006-08-25,57.777779,58.444443,56.466667,57.144444,25.843056,4386226
2006-08-28,57.333332,60.222221,57.333332,59.788887,27.038984,6903382
2006-08-29,61.333332,62.000000,59.577778,60.166664,27.209826,12433113
2006-08-30,60.888889,63.333332,60.500000,62.866665,28.430882,22648500
2006-08-31,63.333332,63.888889,61.333332,61.700001,27.903269,5060322
2006-09-01,60.555553,62.788887,60.555553,62.233334,28.144461,3195931
2006-09-04,66.400002,66.400002,62.555553,65.199997,29.486113,8898750
2006-09-05,65.555557,67.099998,64.055557,64.644447,29.234863,5298633
2006-09-06,64.944443,68.422218,64.222221,68.033333,30.767462,11924910
2006-09-07,68.222221,69.066666,65.777779,66.333336,29.998650,6150150
2006-09-08,66.666664,68.199997,66.666664,67.900002,30.707155,4986940
2006-09-11,68.000000,70.000000,66.888885,67.811111,30.666954,7572082
2006-09-12,68.000000,69.333336,64.944443,65.411110,29.581575,6578842
2006-09-13,66.377777,68.199997,65.333336,65.633331,29.682081,11675578
2006-09-14,66.333336,66.666664,64.888885,65.177780,29.476063,5559439
2006-09-15,65.555557,67.000000,63.944443,64.611115,29.219793,9183730
2006-09-18,64.666664,65.733330,64.444443,65.377777,29.566505,5371893
2006-09-19,65.555557,65.777779,62.866665,64.211113,29.038889,4746919
2006-09-20,64.000000,65.111115,63.555553,64.633331,29.229834,3924166
2006-09-21,64.888885,66.733330,64.888885,65.388885,29.571531,11801925
2006-09-22,66.000000,66.000000,63.799999,64.366669,29.109241,3746736
2006-09-25,64.444443,66.222221,64.344444,65.566666,29.651924,7484634
2006-09-26,65.777779,65.988892,65.122223,65.599998,29.667004,5636992
2006-09-27,65.777779,66.400002,64.944443,65.433334,29.591627,5403024
2006-09-28,65.333336,65.933334,62.744446,63.188889,28.576603,7030674
2006-09-29,63.555553,64.400002,61.799999,62.155556,28.109283,4411579
2006-10-03,62.688889,63.444443,62.155556,62.288887,28.169582,6173329
2006-10-04,62.888889,64.788887,62.888889,63.166664,28.566549,8971020
2006-10-05,63.777779,65.166664,63.577778,64.711113,29.265017,14888785
2006-10-06,64.666664,68.644447,64.666664,67.666664,30.601633,17248810
2006-10-09,68.222221,68.222221,66.000000,66.777779,30.199640,6538131
2006-10-10,67.777779,67.777779,66.022224,66.977776,30.290091,3705777
2006-10-11,67.777779,68.644447,67.544441,68.166664,30.827757,6076746
2006-10-12,68.666664,73.333336,68.666664,72.577774,32.822636,13771579
2006-10-13,75.011108,75.011108,69.599998,70.655556,31.953327,9724918
2006-10-16,71.111115,71.133331,68.488892,69.377777,31.375473,5312871
2006-10-17,69.555557,69.711113,66.933334,67.400002,30.481033,5265031
2006-10-18,67.777779,68.833336,67.144447,67.477776,30.516211,3802779
2006-10-19,67.777779,69.555557,67.777779,68.355553,30.913177,3797842
2006-10-20,68.444443,68.444443,66.222221,66.488892,30.068995,2967916
2006-10-23,68.888885,70.711113,68.722221,70.344444,31.812634,5393241
2006-10-26,70.222221,70.222221,67.144447,67.633331,30.586554,5296833
2006-10-27,67.677780,69.111115,67.677780,68.344444,30.908155,1482925
2006-10-30,68.744446,72.222221,68.744446,71.322220,32.254833,5469912
2006-10-31,71.666664,74.199997,71.666664,72.199997,32.651787,7124314
2006-11-01,72.222221,73.488892,72.066666,73.044441,33.033688,4391991
2006-11-02,73.333336,74.988892,73.000000,73.822220,33.385429,4742001
2006-11-03,73.777779,74.711113,73.611115,74.244446,33.576382,2378835
2006-11-06,74.000000,74.011108,70.855553,71.255554,32.224674,3938148
2006-11-07,71.744446,71.988892,68.455559,68.877777,31.149353,5478075
2006-11-08,69.111115,70.666664,67.366669,68.688889,31.063927,9387130
2006-11-09,70.111115,70.877777,67.366669,68.000000,30.752388,2797555
2006-11-10,66.888885,68.000000,64.722221,66.544441,30.094116,7216245
2006-11-13,66.666664,68.000000,66.288887,66.611115,30.124275,2544439
2006-11-14,67.333336,68.733330,66.455559,68.266663,30.872984,6290262
2006-11-15,68.444443,68.888885,66.888885,67.944443,30.727255,2897563
2006-11-16,67.777779,68.211113,66.666664,66.833336,30.224770,1659789
2006-11-17,67.500000,71.666664,67.500000,70.911110,32.068909,14780988
2006-11-20,72.000000,72.211113,69.222221,70.177780,31.737268,7054569
2006-11-21,69.777779,73.000000,67.900002,72.522224,32.797512,5836720
2006-11-22,72.222221,72.222221,69.833336,70.300003,31.792542,4250488
2006-11-23,70.666664,72.111115,70.022224,70.522224,31.893036,2983315
2006-11-24,70.377777,71.577774,70.177780,70.377777,31.827719,3066192
2006-11-27,70.288887,70.844444,68.599998,68.900002,31.159403,1748178
2006-11-28,68.411110,68.411110,66.444443,67.177780,30.380545,3542539
2006-11-29,67.111115,67.111115,64.666664,64.888885,29.345402,5393583
2006-11-30,64.444443,64.466667,61.799999,62.622223,28.320333,6051069
2006-12-01,62.666664,64.655556,61.566666,64.011108,28.948450,4731462
2006-12-04,63.555553,66.388885,62.677776,65.066666,29.425812,6957315
2006-12-05,63.333332,65.955559,63.333332,64.577774,29.204706,3014793
2006-12-06,65.000000,65.577774,62.888889,63.144444,28.556505,2211345
2006-12-07,63.333332,63.922222,61.599998,61.799999,27.948484,3451612
2006-12-08,61.922222,62.422222,60.566666,60.877777,27.531427,2225002
2006-12-11,62.222221,63.333332,58.222221,58.722221,26.556591,2056320
2006-12-12,58.888889,60.055553,53.877777,57.366665,25.943548,3257491
2006-12-13,55.555553,60.988888,55.555553,60.611111,27.410828,5383377
2006-12-14,62.222221,63.544445,59.333332,61.722221,27.913315,5219482
2006-12-15,61.166664,62.000000,60.511112,60.977776,27.576647,2166120
2006-12-18,60.888889,61.555553,59.155556,60.544445,27.380678,2545236
2006-12-19,61.111111,61.266666,59.366665,59.911110,27.094255,2481705
2006-12-20,58.888889,61.766666,57.777779,61.033333,27.601767,3702582
2006-12-21,61.555553,61.777779,59.155556,59.533333,26.923414,3333078
2006-12-22,59.555553,60.422222,59.355556,60.077778,27.169630,1102932
2006-12-26,59.555553,60.688889,59.400002,60.477776,27.350519,1303083
2006-12-27,60.444443,61.866665,59.555553,61.422222,28.403856,3631243
2006-12-28,61.111111,62.366665,60.799999,61.144444,28.275393,7810875
2006-12-29,61.555553,62.422222,61.444443,61.888889,28.619654,1715332
2007-01-02,62.222221,62.866665,61.588886,61.855556,28.604240,541471
2007-01-03,61.777779,62.433334,61.155556,61.566666,28.470652,2277841
2007-01-04,62.222221,66.222221,62.222221,64.388885,29.775743,4072378
2007-01-05,68.766663,68.766663,65.555557,66.144447,30.587584,5081440
2007-01-08,65.777779,67.111115,64.444443,65.111115,30.109734,3577653
2007-01-09,65.111115,66.644447,63.777779,64.166664,29.672981,1275997
2007-01-10,64.222221,65.400002,62.688889,63.088886,29.174578,2638170
2007-01-11,64.000000,65.333336,64.000000,64.833336,29.981272,3709449
2007-01-12,65.577774,68.666664,65.577774,67.611115,31.265829,6961716
2007-01-15,68.155556,68.311111,65.233330,65.744446,30.402605,2395480
2007-01-16,65.777779,66.655556,65.011108,66.433334,30.721167,3564090
2007-01-17,67.133331,70.199997,67.111115,69.811111,32.283180,6758923
2007-01-18,70.422218,72.544441,70.011108,71.355553,32.997387,7152385
2007-01-19,72.888885,73.288887,71.155556,71.355553,32.997387,3211371
2007-01-22,72.533333,74.422218,69.888885,71.766663,33.187504,2129355
2007-01-23,72.111115,72.222221,70.266663,70.655556,32.673676,1323544
2007-01-24,69.422218,69.666664,68.688889,69.199997,32.000576,1277500
2007-01-25,69.422218,72.388885,68.144447,71.366669,33.002522,2268562
2007-01-29,71.288887,71.555557,68.666664,69.866669,32.308868,1117075
2007-01-31,70.000000,70.000000,68.444443,69.355553,32.072514,2040867
2007-02-01,69.111115,69.777779,67.011108,67.388885,31.163050,3625245
2007-02-02,67.333336,68.500000,67.044441,67.344444,31.142509,1669729
2007-02-05,69.877777,69.877777,65.688889,67.244446,31.096262,2410119
2007-02-06,67.111115,67.755554,65.455559,65.622223,30.346085,1493698
2007-02-07,65.133331,66.177780,64.444443,64.977776,30.048069,1691968
2007-02-08,64.900002,65.977776,64.900002,65.788887,30.423161,2129526
2007-02-09,65.555557,65.555557,64.000000,64.411110,29.786030,1174500
2007-02-12,64.666664,66.000000,62.000000,62.511112,28.907394,1032867
2007-02-13,62.222221,63.844444,61.355556,61.988888,28.665901,1174095
2007-02-14,62.444443,62.888889,60.533333,62.166664,28.748112,576382
2007-02-15,63.333332,64.888885,60.077778,61.333332,28.362753,3272494
2007-02-19,61.166664,63.288887,60.444443,62.788887,29.035847,2270016
2007-02-20,63.333332,65.088890,63.133331,63.955555,29.575361,2246058
2007-02-21,64.000000,66.222221,64.000000,65.222221,30.161108,3250215
2007-02-22,65.333336,65.955559,62.666664,63.677776,29.446899,3960306
2007-02-23,63.333332,64.444443,60.688889,61.066666,28.239431,2069199
2007-02-26,60.000000,62.222221,60.000000,61.633331,28.501476,995719
2007-02-27,62.222221,62.644444,60.055553,61.144444,28.275393,1710549
2007-02-28,60.444443,61.555553,58.033333,60.355556,27.910591,3741120
2007-03-01,60.666664,61.111111,59.111111,59.577778,27.550919,3437334
2007-03-02,58.888889,61.311111,57.799999,58.411110,27.011410,1299357
2007-03-05,58.000000,58.433334,53.799999,54.755554,25.320946,3729271
2007-03-06,54.444443,57.400002,54.444443,56.944443,26.333172,1366060
2007-03-07,56.666664,57.555553,52.944443,54.000000,24.971550,2187022
2007-03-08,54.155556,54.888889,53.777779,54.211109,25.069172,857151
2007-03-09,53.777779,55.544445,53.555553,53.977776,24.961269,491746
2007-03-12,54.444443,56.211109,54.444443,55.622223,25.721724,2063484
2007-03-13,55.777779,57.022221,55.777779,56.722221,26.230398,1601428
2007-03-14,56.400002,56.855556,55.555553,56.044445,25.916979,2777886
2007-03-15,56.666664,57.333332,55.644444,55.822224,25.814211,1309113
2007-03-16,56.666664,57.333332,55.644444,56.755554,26.245817,1657327
2007-03-19,56.911110,58.388889,56.911110,57.322224,26.507864,939591
2007-03-20,57.777779,59.444443,57.588886,58.744446,27.165554,1731555
2007-03-21,58.444443,59.177776,58.000000,58.955555,27.263172,954706
2007-03-22,58.444443,59.811111,58.222221,59.466667,27.499529,953109
2007-03-23,59.733334,59.733334,57.555553,58.088886,26.862400,2162074
2007-03-26,58.000000,60.422222,57.644444,59.055553,27.309416,1657044
2007-03-28,56.666664,58.655556,56.011112,56.444443,26.101950,1548256
2007-03-29,55.333332,56.888889,54.566666,55.377777,25.608681,3696304
2007-03-30,54.455555,56.277779,54.277779,55.066666,25.464813,3314146
2007-04-02,55.555553,55.555553,53.244446,53.400002,24.694092,915948
2007-04-03,53.111111,54.644444,52.700001,54.166664,25.048618,2760777
2007-04-04,55.111111,55.433334,54.022221,54.566666,25.233597,740304
2007-04-05,54.888889,56.155556,54.466667,55.799999,25.803936,1305913
2007-04-09,56.655556,57.088886,56.111111,56.544445,26.148190,1032282
2007-04-10,57.222221,58.444443,57.122223,57.544445,26.610626,2611336
2007-04-11,57.588886,58.222221,56.011112,56.166664,25.973490,764811
2007-04-12,56.888889,56.888889,54.666664,55.011112,25.439123,2308963
2007-04-13,54.577778,55.088886,54.000000,54.522221,25.213047,1943226
2007-04-16,55.111111,55.977776,54.888889,55.611111,25.716587,2008057
2007-04-17,56.000000,58.888889,55.777779,58.122223,26.877813,4571014
2007-04-18,58.444443,59.877777,56.711109,56.911110,26.317753,3106053
2007-04-19,56.222221,57.511112,55.788887,57.244446,26.471903,932188
2007-04-20,57.555553,58.666664,57.222221,57.677776,26.672287,1359706
2007-04-23,58.011112,59.488888,57.133331,57.366665,26.528418,1482687
2007-04-24,56.666664,58.411110,56.222221,57.744446,26.703114,1449283
2007-04-25,58.711109,59.555553,57.799999,58.211109,26.918915,3185698
2007-04-26,58.444443,62.000000,58.000000,60.844444,28.136671,9398821
2007-04-27,60.466667,62.444443,59.388889,59.944443,27.720478,5262102
2007-04-30,60.000000,60.944443,58.888889,60.022221,27.756445,2034238
2007-05-03,60.877777,62.444443,60.000000,62.211109,28.768667,3228552
2007-05-04,62.222221,63.666664,61.444443,61.700001,28.532305,3669390
2007-05-07,62.444443,64.855553,62.444443,64.166664,29.672981,4834872
2007-05-08,64.666664,65.555557,62.277779,62.644444,28.969051,1780038
2007-05-09,63.266666,63.755554,61.888889,63.577778,29.400663,2593435
2007-05-10,64.000000,64.644447,62.599998,63.833332,29.518843,3667671
2007-05-11,63.333332,64.444443,62.466667,63.722221,29.467463,3448750
2007-05-14,64.211113,65.866669,63.811111,64.111115,29.647297,3874441
2007-05-15,64.000000,67.533333,64.000000,67.177780,31.065435,3323979
2007-05-16,66.666664,67.777779,65.266663,65.844444,30.448847,3273903
2007-05-17,66.555557,68.400002,66.555557,68.111115,31.497032,2627577
2007-05-18,66.666664,67.666664,66.000000,66.733330,30.859903,1877836
2007-05-21,68.888885,68.888885,66.277779,67.788887,31.348030,3917173
2007-05-22,66.922218,67.555557,66.444443,66.633331,30.813658,973750
2007-05-23,67.111115,68.333336,66.000000,66.500000,30.752001,1432917
2007-05-24,66.222221,67.088890,63.377777,63.877777,29.539391,1863801
2007-05-25,63.877777,63.877777,61.822224,62.088886,28.712145,3281413
2007-05-28,62.222221,64.066666,62.000000,62.255554,28.789219,2568672
2007-05-29,63.088886,63.766666,61.677776,61.988888,28.665901,2928172
2007-05-30,61.988888,63.466667,61.777779,61.977776,28.660767,1689390
2007-05-31,62.666664,68.144447,62.488888,65.488892,30.284428,3584227
2007-06-01,65.333336,66.000000,64.266663,65.733330,30.397463,2910001
2007-06-04,65.333336,66.422218,62.911110,63.344444,29.292755,4891225
2007-06-05,63.344444,63.555553,61.411110,61.611111,28.491199,5014300
2007-06-06,61.555553,62.666664,61.355556,61.555553,28.465513,3638304
2007-06-07,62.222221,62.444443,60.077778,60.411110,27.936272,4203913
2007-06-08,60.000000,60.000000,57.777779,58.022221,26.831568,3656574
2007-06-11,58.922222,61.111111,58.777779,60.866665,28.146940,3501139
2007-06-12,61.355556,61.877777,60.011112,61.555553,28.465513,5250348
2007-06-13,61.555553,62.077778,59.555553,59.822224,27.663960,2056437
2007-06-14,60.022221,60.877777,59.566666,60.000000,27.746170,1702435
2007-06-15,59.322224,61.222221,59.011112,60.744446,28.090429,2246755
2007-06-18,61.111111,61.111111,58.511112,58.688889,27.139860,2319804
2007-06-19,58.666664,59.455555,57.777779,58.633331,27.114172,4366098
2007-06-20,58.888889,59.333332,58.233334,58.455555,27.031958,1980612
2007-06-21,59.555553,61.333332,58.788887,60.833332,28.131535,6403275
2007-06-22,64.444443,64.444443,60.088886,60.511112,27.982519,3238803
2007-06-25,60.888889,60.888889,58.444443,58.733334,27.160414,5484424
2007-06-26,59.511112,59.599998,57.933334,58.177776,26.903507,5176543
2007-06-27,58.866665,58.888889,57.555553,58.077778,26.857264,6821401
2007-06-28,58.866665,58.866665,58.000000,58.466667,27.037094,3495024
2007-06-29,58.644444,62.444443,58.122223,60.144444,27.812956,2519833
2007-07-02,59.000000,60.577778,58.911110,60.033333,27.761583,2956761
2007-07-03,60.000000,61.555553,58.888889,59.011112,27.288864,4682902
2007-07-04,59.222221,60.000000,58.477776,58.977776,27.273451,4338805
2007-07-05,59.755554,59.977776,58.677776,59.611111,27.566328,2933860
2007-07-06,59.611111,59.755554,59.000000,59.466667,27.499529,5864787
2007-07-09,59.333332,59.877777,59.144444,59.455555,27.494396,4002939
2007-07-10,59.788887,60.644444,57.988888,58.088886,26.862400,5047875
2007-07-11,58.222221,58.555553,56.888889,57.111111,26.410242,3807675
2007-07-12,57.711109,58.288887,57.333332,57.988888,26.816154,2276977
2007-07-13,58.266666,58.655556,57.900002,58.099998,26.867540,1523475
2007-07-16,58.222221,58.722221,57.555553,57.844444,26.749359,2052648
2007-07-17,57.777779,58.211109,57.233334,57.400002,26.543831,3028882
2007-07-18,57.333332,58.055553,57.144444,57.788887,26.723665,1303047
2007-07-19,57.777779,57.977776,57.333332,57.544445,26.610626,1436688
2007-07-20,57.777779,58.644444,56.133331,56.322224,26.045427,4619349
2007-07-23,56.333332,57.488888,55.566666,55.933334,25.865595,2929563
2007-07-24,56.000000,57.000000,56.000000,56.511112,26.132780,2335216
2007-07-25,56.644444,57.622223,56.333332,57.066666,26.389685,1461411
2007-07-26,57.333332,59.644444,56.911110,58.755554,27.170691,7960698
2007-07-27,57.555553,58.433334,56.277779,57.033333,26.374281,3253000
2007-07-30,57.033333,57.833332,56.466667,57.177776,26.441071,1125580
2007-07-31,57.711109,58.166664,56.666664,57.255554,26.477034,3411040
2007-08-01,56.655556,56.877777,54.011112,54.400002,25.156527,2284875
2007-08-02,55.333332,55.555553,54.500000,54.766666,25.326084,1821636
2007-08-03,55.555553,55.555553,54.822224,55.133331,25.495640,1801444
2007-08-06,54.811111,56.599998,54.222221,55.544445,25.685751,3342591
2007-08-07,56.888889,57.666664,56.222221,56.833332,26.281786,3109365
2007-08-08,57.555553,57.733334,56.900002,57.500000,26.590076,2054475
2007-08-09,57.733334,58.166664,55.688889,56.033333,25.911839,2906437
2007-08-10,55.577778,56.000000,54.500000,55.644444,25.732004,3688411
2007-08-13,56.444443,56.444443,55.333332,55.811111,25.809076,1982340
2007-08-14,56.000000,56.655556,55.822224,56.355556,26.060846,1816272
2007-08-16,54.722221,55.555553,54.511112,54.744446,25.315811,4055602
2007-08-17,53.333332,53.333332,49.377777,50.055553,24.332769,6749676
2007-08-20,51.933334,52.155556,50.722221,50.988888,24.786476,3750354
2007-08-21,52.000000,52.000000,49.933334,50.500000,24.548822,3671842
2007-08-22,49.777779,51.711109,49.777779,51.077778,24.829693,1707808
2007-08-23,48.922222,52.000000,48.922222,50.933334,24.759481,2754121
2007-08-24,50.677776,51.555553,50.455555,50.811111,24.700058,917451
2007-08-27,51.888889,51.888889,51.000000,51.122223,24.851301,1365682
2007-08-28,51.111111,51.555553,50.755554,50.944443,24.764875,1356709
2007-08-29,50.666664,52.722221,50.177776,52.411110,25.477844,4800456
2007-08-30,53.266666,53.266666,51.644444,51.855556,25.207783,4149081
2007-08-31,53.311111,53.311111,51.788887,52.222221,25.386026,1502275
2007-09-03,52.799999,52.855556,52.033333,52.299999,25.423834,1105951
2007-09-04,52.666664,53.455555,52.233334,53.000000,25.764111,1948185
2007-09-05,52.888889,53.555553,52.444443,52.622223,25.580473,1106707
2007-09-06,53.088886,53.088886,52.000000,52.366665,25.456240,1871086
2007-09-07,52.666664,52.888889,51.677776,51.811111,25.186182,1348668
2007-09-10,51.811111,53.777779,51.588886,53.577778,26.044983,2031142
2007-09-11,53.777779,55.977776,52.944443,54.755554,26.617519,4961673
2007-09-12,54.688889,55.488888,53.333332,53.544445,26.028780,1695843
2007-09-13,53.333332,54.444443,52.933334,53.466667,25.990969,2612938
2007-09-14,53.644444,54.711109,52.922222,53.122223,25.823530,1269693
2007-09-17,52.222221,53.777779,52.222221,52.788887,25.661488,658260
